date,product_id,category,price,competitor_price,promotion,seasonality,demand,revenue
2023-02-27,P5,Home,658.5219275303078,520.3962952309446,1,1.2521855216903435,119,78364.10937610663
2023-02-28,P5,Home,574.752689422562,502.5645150948228,0,1.2549451274582584,110,63222.79583648182
2023-03-01,P5,Home,578.5619331830928,523.6453010327962,0,1.2576291874827408,100,57856.193318309284
2023-03-02,P5,Home,618.1479715701895,528.3379373640663,0,1.260236906418879,96,59342.205270738195
2023-03-03,P5,Home,698.3741919392146,515.0063087007758,1,1.2627675115432728,112,78217.90949719204
2023-03-04,P5,Home,652.7587255385675,474.9420304578113,1,1.265220252983009,116,75720.01216247384
2023-03-05,P5,Home,596.9457741576484,495.6026684170095,0,1.2675944039378646,100,59694.57741576484
2023-03-06,P5,Home,612.3811241981838,480.0768226533523,0,1.2698892608956729,95,58176.20679882746
2023-03-07,P5,Home,682.465782346493,525.4991581920417,1,1.2721041438407907,117,79848.49653453968
2023-03-08,P5,Home,572.0478347951437,497.2675882250896,0,1.2742383964556,106,60637.07048828523
2023-03-09,P5,Home,558.9961131417314,570.6102811983593,0,1.2762913863149903,122,68197.52580329122
2023-03-10,P5,Home,682.2141804185679,479.667338867564,1,1.278262505073759,111,75725.77402646105
2023-03-11,P5,Home,639.7256713772505,478.72806237808254,0,1.2801511686468776,87,55656.13340982079
2023-03-12,P5,Home,578.3065960439268,541.8527590416365,0,1.2819568173825686,107,61878.80577670017
2023-03-13,P5,Home,594.0067300068367,488.13450205702276,0,1.2836789162281428,107,63558.720110731534
2023-03-14,P5,Home,543.1907244235196,555.3685662569292,0,1.285316954888546,119,64639.696206398825
2023-03-15,P5,Home,665.6199287373356,566.0037010265123,1,1.2868704479775717,124,82536.87116342962
2023-03-16,P5,Home,585.3735355138052,555.0512293989651,0,1.2883389351616903,104,60878.847693435746
2023-03-17,P5,Home,669.9047504770089,476.6784230594168,1,1.2897219812964564,130,87087.61756201115
2023-03-18,P5,Home,582.6426038641822,475.3048258190386,0,1.2910191765554522,113,65838.61423665259
2023-03-19,P5,Home,597.6045353846059,545.9825373585675,0,1.2922301365517261,104,62150.871679999014
2023-03-20,P5,Home,599.0187727579385,516.7096668437465,0,1.293354502451697,106,63495.98991234147
2023-03-21,P5,Home,584.6999158285396,487.8929853100609,0,1.2943919410814828,112,65486.39057279643
2023-03-22,P5,Home,606.9457448796072,524.2073284543758,0,1.2953421450256277,95,57659.845763562684
2023-03-23,P5,Home,537.778628290088,518.1462977864481,0,1.2962048327181959,130,69911.22167771144
2023-03-24,P5,Home,600.033472950125,561.8669190329666,0,1.2969797485262058,96,57603.213403211994
2023-03-25,P5,Home,662.0514893455253,562.6084736451389,1,1.2976666628253797,129,85404.64212557276
2023-03-26,P5,Home,589.7530400852125,524.1956784047072,0,1.2982653720681856,106,62513.82224903253
2023-03-27,P5,Home,691.6701660422023,535.6937769616526,1,1.2987756988441537,118,81617.07959297986
2023-03-28,P5,Home,609.0925878704721,540.0987360490224,0,1.2991974919324467,104,63345.629138529104
2023-03-29,P5,Home,576.1410314269436,514.2937608002715,0,1.2995306263466693,107,61647.09036268297
2023-03-30,P5,Home,573.2431356701646,559.544849797476,0,1.299775003371905,108,61910.25865237778
2023-03-31,P5,Home,591.102503020415,565.8447652569384,0,1.2999305505939671,105,62065.76281714358
2023-04-01,P5,Home,630.5142223921908,553.4015565122903,0,1.299997221920857,97,61159.87957204251
2023-04-02,P5,Home,670.6940698882821,558.148244328566,1,1.2999749975964214,135,90543.69943491809
2023-04-03,P5,Home,567.9936658150637,578.3600781749376,0,1.2998638842062071,111,63047.29690547207
2023-04-04,P5,Home,640.3484563848141,504.53663362249347,0,1.29966391467551,102,65315.542551251034
2023-04-05,P5,Home,586.1697324451096,562.7309978442852,0,1.2993751482596176,99,58030.80351206585
2023-04-06,P5,Home,582.8090585982397,544.5403112190759,0,1.298997670526251,115,67023.04173879758
2023-04-07,P5,Home,591.2033192825859,490.43942437522065,0,1.2985315933302093,109,64441.16180180186
2023-04-08,P5,Home,594.0492479513033,476.7015561074163,0,1.2979770547802243,98,58216.82629922772
2023-04-09,P5,Home,674.0138932960709,530.1591869993706,1,1.2973342191980364,126,84925.75055530494
2023-04-10,P5,Home,579.188131291849,487.18458253673964,0,1.296603277069702,113,65448.25883597894
2023-04-11,P5,Home,675.5326959050763,570.6092259262015,1,1.2957844449891491,125,84441.58698813453
2023-04-12,P5,Home,602.7624680135546,556.6563868484404,0,1.2948779655939946,98,59070.72186532835
2023-04-13,P5,Home,586.4385143422394,527.0282674574395,0,1.2938841074936471,105,61576.04400593514
2023-04-14,P5,Home,577.8374166474852,520.1599680608126,0,1.2928031651897105,110,63562.11583122337
2023-04-15,P5,Home,645.4900798451652,493.8155430806336,0,1.2916354589887185,97,62612.53774498102
2023-04-16,P5,Home,626.1053229786019,552.4148678081078,0,1.2903813349072193,93,58227.79503700997
2023-04-17,P5,Home,626.5259727231953,525.6170857990962,0,1.2890411645692446,104,65158.70116321231
2023-04-18,P5,Home,575.3039520902926,483.6040537653089,0,1.287615345096189,111,63858.73868202248
2023-04-19,P5,Home,605.8938224835979,537.037918968859,0,1.2861042989891338,100,60589.38224835979
2023-04-20,P5,Home,598.0046962259263,495.79538968123217,0,1.2845084740036514,105,62790.49310372226
2023-04-21,P5,Home,589.2878899304011,481.6211259263463,0,1.2828283430171261,110,64821.66789234412
2023-04-22,P5,Home,561.3258526696859,571.3960210108049,0,1.2810644038886294,111,62307.16964633513
2023-04-23,P5,Home,612.1241870618387,570.3202175414432,0,1.2792171793113938,108,66109.41220267858
2023-04-24,P5,Home,701.1091805776117,487.4729682063373,1,1.2772872166579279,113,79225.33740527013
2023-04-25,P5,Home,590.0889342178485,525.386179224694,0,1.275275087817818,103,60779.1602244384
2023-04-26,P5,Home,585.9711674712377,574.2262137952027,0,1.2731813890282648,96,56253.23207723882
2023-04-27,P5,Home,639.5418250970723,491.65981686487385,0,1.2710067406974053,92,58837.84790893066
2023-04-28,P5,Home,651.8984451778372,540.5998638103099,1,1.2687517872204728,127,82791.10253758532
2023-04-29,P5,Home,653.6314897038565,488.5373097996883,1,1.266417196788848,129,84318.46217179748
2023-04-30,P5,Home,652.3940689445396,550.4812115193483,1,1.2640036611920606,128,83506.44082490107
2023-05-01,P5,Home,584.8450730996268,539.7091656437465,0,1.2615118956127964,106,61993.57774856044
2023-05-02,P5,Home,693.4928392508159,568.4364376207247,1,1.2589426384149733,110,76284.21231758974
2023-05-03,P5,Home,613.5777427342257,523.2571675497584,0,1.256296650924948,88,53994.84136061186
2023-05-04,P5,Home,631.5541105018284,517.8921933829154,0,1.253574717205919,97,61260.74871867736
2023-05-05,P5,Home,589.784802310859,480.03663507264,0,1.250777643825591,108,63696.758649572774
2023-05-06,P5,Home,619.7202876112681,500.05220368665044,0,1.2479062596171728,95,58873.427323070464
2023-05-07,P5,Home,591.4856913929277,553.6202661032099,0,1.244961415433775,97,57374.112065113986
2023-05-08,P5,Home,672.0576296947148,555.8044971492143,1,1.2419439838962834,110,73926.33926641862
2023-05-09,P5,Home,610.9026556526985,517.7475087467769,0,1.2388548591347848,100,61090.26556526985
2023-05-10,P5,Home,546.8242011083307,571.8113404509046,0,1.2356949565236144,120,65618.90413299968
2023-05-11,P5,Home,575.3684809074803,538.3654389061525,0,1.232465212410112,119,68468.84922799015
2023-05-12,P5,Home,596.8326499043164,493.1603156308757,0,1.2291665838371628,105,62667.428239953224
2023-05-13,P5,Home,566.8422718521684,555.3530672922934,0,1.2258000482596025,105,59518.438544477685
2023-05-14,P5,Home,576.8638837274598,486.43187704558187,0,1.2223666032545788,96,55378.93283783614
2023-05-15,P5,Home,558.1205044075006,558.3592021377592,0,1.2188672662259463,108,60277.01447601006
2023-05-16,P5,Home,600.1096829712224,528.2460111269141,0,1.2153030741027886,92,55210.09083335246
2023-05-17,P5,Home,580.6316813022706,549.9268006168488,0,1.2116750830321534,98,56901.904767622524
2023-05-18,P5,Home,667.3054841655387,577.0662786733495,1,1.2079843680660933,118,78742.04713153356
2023-05-19,P5,Home,592.3211708484409,521.2099583709308,0,1.204232022843105,95,56270.51123060189
2023-05-20,P5,Home,616.2527944342276,524.4834690784212,0,1.20041915926406,93,57311.509882383165
2023-05-21,P5,Home,592.6711814905951,520.329933274467,0,1.1965469071627255,92,54525.74869713475
2023-05-22,P5,Home,612.7570455526275,479.5193790644339,0,1.1926164139709692,94,57599.16228194698
2023-05-23,P5,Home,601.8365305335001,560.231144376643,0,1.1886288443787503,93,55970.79733961551
2023-05-24,P5,Home,578.3075970234211,532.8043502398846,0,1.1845853799889983,108,62457.220478529474
2023-05-25,P5,Home,577.7200909348858,494.63688067788615,0,1.1804872189674769,94,54305.68854787926
2023-05-26,P5,Home,592.893175852225,511.993162613019,0,1.176335575687742,95,56324.85170596137
2023-05-27,P5,Home,616.0561246100297,477.0276157730452,0,1.1721316803712973,89,54828.995090292636
2023-05-28,P5,Home,604.139365907084,484.528074210096,0,1.1678767787230528,99,59809.79722480131
2023-05-29,P5,Home,597.5588864335608,480.20646948952634,0,1.1635721315621952,88,52585.18200615335
2023-05-30,P5,Home,541.7691346843302,527.7141593247617,0,1.1592190144485799,110,59594.604815276325
2023-05-31,P5,Home,657.1489655213511,563.4001742443996,1,1.154818717304756,114,74914.98206943403
2023-06-01,P5,Home,586.7492572735331,526.5236834488812,0,1.1503725440337327,89,52220.68389734445
2023-06-02,P5,Home,582.5438320876932,541.9842131745474,0,1.145881812132607,90,52428.94488789239
2023-06-03,P5,Home,573.7922369338357,568.1760489325046,0,1.1413478523021592,102,58526.80816725125
2023-06-04,P5,Home,588.001132479105,477.84813493965635,0,1.1367720080525376,96,56448.10871799408
2023-06-05,P5,Home,589.8082599029759,512.7933804456442,0,1.1321556353051485,91,53672.55165117081
2023-06-06,P5,Home,592.1429803524522,574.6262932946532,0,1.1275001019908664,84,49740.01034960599
2023-06-07,P5,Home,604.880207271422,548.6786251680443,0,1.1228067876446863,84,50809.93741079945
2023-06-08,P5,Home,598.1578900145093,535.035161049829,0,1.11807708299694,88,52637.89432127682
2023-06-09,P5,Home,632.5859706176841,529.2351544129472,1,1.1133123895611894,111,70217.04273856293
2023-06-10,P5,Home,597.7922314926786,502.8716562412997,0,1.1085141192189303,99,59181.430917775186
2023-06-11,P5,Home,661.753038994053,516.3466534678613,1,1.10368369380122,116,76763.35252331014
2023-06-12,P5,Home,542.3679545439586,502.7951196095148,0,1.0988225446673592,89,48270.74795441231
2023-06-13,P5,Home,577.4568225027863,573.7535081650004,0,1.0939321122807482,92,53126.027670256335
2023-06-14,P5,Home,598.15604579748,531.9736991523503,0,1.0890138457820473,84,50245.10784698832
2023-06-15,P5,Home,671.3226032120882,574.2950000417741,1,1.0840692025597647,101,67803.58292442092
2023-06-16,P5,Home,615.2198355744836,522.4177385970283,0,1.079099647818402,83,51063.24635268214
2023-06-17,P5,Home,655.1842538329316,513.9137719933437,0,1.0741066541442807,74,48483.63478363694
2023-06-18,P5,Home,612.7420370400789,569.5634627506535,0,1.0690917010691836,90,55146.783333607105
2023-06-19,P5,Home,519.1858500131617,538.2708107408287,0,1.0640562746319389,109,56591.25765143463
2023-06-20,P5,Home,550.1739424632838,483.9655479990079,0,1.059001866938073,95,52266.52453401196
2023-06-21,P5,Home,632.5583750596086,533.7336582036519,1,1.0539299757176688,115,72744.21313185498
2023-06-22,P5,Home,566.8521240895585,577.4688489314779,0,1.0488421038815552,83,47048.72629943336
2023-06-23,P5,Home,586.5535861878537,477.1609495060247,0,1.0437397590759625,93,54549.4835154704
2023-06-24,P5,Home,552.965418757483,481.05343945318134,0,1.0386244532357745,98,54190.611038233335
2023-06-25,P5,Home,531.564404293622,547.3866577208404,0,1.0334977021365086,106,56345.82685512394
2023-06-26,P5,Home,590.9563524250044,497.42102741257025,0,1.0283610249451598,78,46094.59548915034
2023-06-27,P5,Home,600.2461186118206,521.6628941311716,0,1.023215943770039,79,47419.44337033383
2023-06-28,P5,Home,556.6725592772058,531.862391415628,0,1.018063983209738,88,48987.18521639411
2023-06-29,P5,Home,596.8376621035709,549.8653006895286,0,1.0129066699013591,76,45359.662319871386
2023-06-30,P5,Home,521.7989866175261,518.4028051550627,0,1.0077455320681399,96,50092.7027152825
2023-07-01,P5,Home,612.9310428842037,507.2092850076322,0,1.0025820990666066,83,50873.27655938891
2023-07-02,P5,Home,564.9365314021779,523.0774841326814,0,0.9974179009333936,84,47454.66863778295
2023-07-03,P5,Home,562.2801563383273,569.124637202633,0,0.9922544679318602,84,47231.53313241949
2023-07-04,P5,Home,562.577323263613,487.992518388179,0,0.9870933300986409,88,49506.804447197945
2023-07-05,P5,Home,612.5716287078196,542.5505493798752,0,0.9819360167902622,71,43492.585638255194
2023-07-06,P5,Home,557.2389433207511,501.55566870060744,0,0.976784056229961,89,49594.26595554685
2023-07-07,P5,Home,596.2425104323943,520.6567694285098,0,0.9716389750548402,71,42333.21824069999
2023-07-08,P5,Home,618.3530474036397,579.8979280059045,1,0.9665022978634916,111,68637.18826180401
2023-07-09,P5,Home,518.2340685803684,501.6690261397099,0,0.9613755467642258,94,48714.00244655463
2023-07-10,P5,Home,619.9141952666461,513.3957776601798,1,0.9562602409240377,94,58271.93435506473
2023-07-11,P5,Home,615.1085568938371,543.1866231442098,1,0.951157896118445,108,66431.72414453441
2023-07-12,P5,Home,657.2522921933003,478.60218414958877,1,0.9460700242823313,98,64410.72463494343
2023-07-13,P5,Home,572.8958498667716,526.9862109288676,0,0.9409981330619271,86,49269.04308854236
2023-07-14,P5,Home,571.9922169700752,489.1354078585235,0,0.9359437253680613,66,37751.48632002497
2023-07-15,P5,Home,589.7036676010251,546.1258963783225,0,0.9309082989308164,76,44817.47873767791
2023-07-16,P5,Home,569.912301262343,559.7106380029111,0,0.9258933458557195,75,42743.42259467573
2023-07-17,P5,Home,592.8710443634727,534.6123443582313,0,0.9209003521815978,69,40908.10206107962
2023-07-18,P5,Home,592.5624307646242,562.3908968788471,0,0.9159307974402352,75,44442.18230734681
2023-07-19,P5,Home,593.0469076378217,509.0347760823658,0,0.9109861542179529,75,44478.51807283663
2023-07-20,P5,Home,685.2891870134637,579.5371502604704,1,0.906067887719252,85,58249.58089614441
2023-07-21,P5,Home,577.5160106162442,499.78292776233457,0,0.9011774553326409,64,36961.02467943963
2023-07-22,P5,Home,606.8961932873012,551.3940068637736,0,0.89631630619878,62,37627.56398381267
2023-07-23,P5,Home,539.4676856929848,532.3063915372942,0,0.8914858807810697,87,46933.688655289676
2023-07-24,P5,Home,574.0679062618797,487.1344781857432,0,0.8866876104388106,68,39036.61762580782
2023-07-25,P5,Home,637.0319005000902,548.5127305730387,1,0.88192291700306,96,61155.062448008655
2023-07-26,P5,Home,577.1393055761332,516.0729528788257,0,0.8771932123553137,74,42708.30861263386
2023-07-27,P5,Home,554.3986262175132,479.4796873764857,0,0.8724998980091339,82,45460.68734983608
2023-07-28,P5,Home,648.8914091775508,548.7914876606771,1,0.8678443646948515,89,57751.33541680202
2023-07-29,P5,Home,551.3794956289654,523.5786320079111,0,0.8632279919474624,89,49072.77511097792
2023-07-30,P5,Home,608.6287576527051,528.1177786790171,0,0.8586521476978408,67,40778.12676273124
2023-07-31,P5,Home,581.2312505210639,544.5579123251413,0,0.8541181878673929,68,39523.72503543235
2023-08-01,P5,Home,590.1666422396169,568.8454910994085,0,0.8496274559662673,59,34819.831892137394
2023-08-02,P5,Home,615.4383409709778,553.2604537970343,0,0.8451812826952443,68,41849.80718602649
2023-08-03,P5,Home,624.3876560437543,548.9559989698716,1,0.8407809855514201,96,59941.21498020041
2023-08-04,P5,Home,623.8895045729978,487.22808040545215,0,0.8364278684378048,65,40552.817797244854
2023-08-05,P5,Home,550.1462463483135,551.6116547682625,0,0.8321232212769472,76,41811.11472247183
2023-08-06,P5,Home,585.1150442034209,563.1401295875877,0,0.8278683196287027,70,40958.05309423946
2023-08-07,P5,Home,544.3959192541644,578.9823330183884,0,0.823664424312258,78,42462.88170182482
2023-08-08,P5,Home,600.8853151646349,569.8932537695073,0,0.8195127810325232,59,35452.233594713456
2023-08-09,P5,Home,540.9086097901251,540.4454878621967,0,0.8154146200110017,73,39486.32851467913
2023-08-10,P5,Home,564.4214084655254,493.41648732583184,0,0.8113711556212496,75,42331.605634914406
2023-08-11,P5,Home,599.9140919801604,521.8441872718668,0,0.8073835860290309,60,35994.84551880962
2023-08-12,P5,Home,654.0051321660615,520.7501570386851,1,0.8034530928372745,84,54936.431101949165
2023-08-13,P5,Home,626.8817859797591,547.3874412340672,0,0.79958084073594,60,37612.90715878554
2023-08-14,P5,Home,654.9139155700358,521.0033501936522,1,0.7957679771568953,80,52393.113245602864
2023-08-15,P5,Home,560.669205833889,538.1704365142799,0,0.7920156319339069,70,39246.84440837223
2023-08-16,P5,Home,517.0317255930629,540.2893097579284,0,0.7883249169678468,76,39294.41114507278
2023-08-17,P5,Home,581.9088543287232,502.2592921543076,0,0.7846969258972115,61,35496.440114052115
2023-08-18,P5,Home,591.2132032333652,495.6641071683182,0,0.7811327337740537,55,32516.726177835088
2023-08-19,P5,Home,589.913188529155,490.1063971329383,0,0.7776333967454213,67,39524.18363145339
2023-08-20,P5,Home,626.1617776725071,545.1478175970644,0,0.7741999517403975,56,35065.0595496604
2023-08-21,P5,Home,567.981944230427,540.0942131589562,0,0.7708334161628372,74,42030.6638730516
2023-08-22,P5,Home,604.0642329303524,503.81303477226413,0,0.7675347875898878,65,39264.17514047291
2023-08-23,P5,Home,655.6742348605322,510.65796816818596,1,0.7643050434763856,82,53765.28725856364
2023-08-24,P5,Home,716.166373899656,530.2179221489781,1,0.7611451408652155,68,48699.31342517661
2023-08-25,P5,Home,568.5565930927835,576.2897993127168,0,0.7580560161037166,69,39230.404923402064
2023-08-26,P5,Home,571.8444258464202,525.4313869336537,0,0.7550385845662253,63,36026.19882832447
2023-08-27,P5,Home,589.8044545124174,507.42774037037447,0,0.7520937403828272,59,34798.462816232626
2023-08-28,P5,Home,581.9880132322,567.4751421039041,0,0.7492223561744091,55,32009.340727771003
2023-08-29,P5,Home,690.7480281292903,546.0692035145162,1,0.7464252827940809,63,43517.12577214529
2023-08-30,P5,Home,531.2616764848793,503.7952844152805,0,0.743703349075052,78,41438.41076582059
2023-08-31,P5,Home,607.1884886521057,477.83161148490217,0,0.7410573615850266,59,35824.12083047423
2023-09-01,P5,Home,563.7167596486858,563.2231082811453,0,0.7384881043872036,63,35514.155857867205
2023-09-02,P5,Home,573.0597974507574,521.7245069981927,0,0.7359963388079394,62,35529.70744194696
2023-09-03,P5,Home,561.6760968978696,572.7192772439961,0,0.7335828032111521,60,33700.56581387218
2023-09-04,P5,Home,614.7920275686121,531.7548999503921,1,0.7312482127795273,79,48568.57017792035
2023-09-05,P5,Home,571.8676596899409,559.9913808611838,0,0.7289932593025947,59,33740.19192170651
2023-09-06,P5,Home,629.2033441054186,496.56024921822325,1,0.7268186109717352,77,48448.65749611724
2023-09-07,P5,Home,541.893250323699,491.8441924367782,0,0.7247249121821819,72,39016.31402330633
2023-09-08,P5,Home,579.4764857622323,537.7705864695664,0,0.722712783342072,57,33030.15968844724
2023-09-09,P5,Home,577.9610417063725,544.4081882867284,0,0.7207828206886062,56,32365.81833555686
2023-09-10,P5,Home,586.8739832839228,519.4132618811244,0,0.7189355961113706,55,32278.069080615755
2023-09-11,P5,Home,562.0823445643888,567.5396984469783,0,0.7171716569828739,64,35973.27005212088
2023-09-12,P5,Home,605.3578501996432,483.8068851828196,0,0.7154915259963486,52,31478.608210381444
2023-09-13,P5,Home,543.4102744688901,540.435497994247,0,0.7138957010108664,59,32061.206193664515
2023-09-14,P5,Home,614.1122279497638,550.3824279615858,0,0.7123846549038111,55,33776.172537237006
2023-09-15,P5,Home,593.5072533312069,508.7707253225339,0,0.7109588354307554,55,32642.89893321638
2023-09-16,P5,Home,631.0276988866901,529.2061896697238,1,0.7096186650927807,73,46065.02201872838
2023-09-17,P5,Home,643.2918639883687,475.9284647991639,1,0.7083645410112817,74,47603.59793513929
2023-09-18,P5,Home,566.2524246843974,572.0217394478966,0,0.7071968348102895,59,33408.89305637945
2023-09-19,P5,Home,614.4035796887989,497.68531583687707,0,0.706115892506353,50,30720.178984439946
2023-09-20,P5,Home,544.0846177619155,474.63204463565995,0,0.7051220344060054,61,33189.16168347685
2023-09-21,P5,Home,583.5204833720514,487.53315322028294,0,0.7042155550108509,61,35594.74948569514
2023-09-22,P5,Home,560.1942640364674,476.7615010709938,0,0.703396722930298,57,31931.07305007864
2023-09-23,P5,Home,568.1167828901258,528.9665452961885,0,0.7026657808019636,65,36927.590887858176
2023-09-24,P5,Home,605.9422444705808,514.751049114632,0,0.7020229452197757,52,31508.9967124702
2023-09-25,P5,Home,560.002496908738,564.9046067300983,0,0.7014684066697907,64,35840.15980215923
2023-09-26,P5,Home,554.1900569857528,484.58082295807014,0,0.7010023294737491,56,31034.643191202158
2023-09-27,P5,Home,560.0879929622938,566.9958762044232,0,0.7006248517403824,56,31364.927605888453
2023-09-28,P5,Home,589.6318520376334,547.5183308706607,0,0.70033608532449,56,33019.38371410747
2023-09-29,P5,Home,562.5912742265824,520.9056136895761,0,0.7001361157937929,58,32630.29390514178
2023-09-30,P5,Home,642.6812357706367,539.3640917791389,1,0.7000250024035786,77,49486.455154339026
2023-10-01,P5,Home,592.747511257525,475.9948639367931,0,0.7000027780791429,51,30230.12307413378
2023-10-02,P5,Home,492.68256102393127,505.74565006456567,0,0.7000694494060328,74,36458.509515770915
2023-10-03,P5,Home,556.32858392399,498.95378539227704,0,0.7002249966280949,61,33936.04361936339
2023-10-04,P5,Home,549.6596841206973,495.45071817697067,0,0.7004693736533307,58,31880.261679000443
2023-10-05,P5,Home,624.6617167347459,475.4477161959882,0,0.7008025080675533,62,38729.02643755425
2023-10-06,P5,Home,553.727835518913,515.3735754148232,0,0.7012243011558463,64,35438.58147321043
2023-10-07,P5,Home,590.2248774057545,522.7745898395133,0,0.7017346279318144,58,34233.04288953376
2023-10-08,P5,Home,551.7540007431821,561.3104196218652,0,0.7023333371746203,57,31449.97804236138
2023-10-09,P5,Home,564.6764048031125,516.7556167620588,0,0.7030202514737941,55,31057.20226417119
2023-10-10,P5,Home,675.1063716682416,521.1192937955254,1,0.7037951672818041,65,43881.914158435706
2023-10-11,P5,Home,578.1698315286259,526.278291644742,0,0.7046578549743723,58,33533.8502286603
2023-10-12,P5,Home,586.355088166142,497.87800778420075,0,0.7056080589185172,55,32249.52984913781
2023-10-13,P5,Home,572.2226352968283,579.1795009309128,0,0.706645497548303,58,33188.912847216045
2023-10-14,P5,Home,558.7574803214785,526.4640831056189,0,0.7077698634482739,67,37436.75118153906
2023-10-15,P5,Home,544.7383609490412,479.75544079218247,0,0.7089808234445478,67,36497.470183585756
2023-10-16,P5,Home,599.8685473879673,517.895114865573,0,0.7102780187035436,61,36591.981390666006
2023-10-17,P5,Home,548.8618458637753,482.94957319334304,0,0.7116610648383097,67,36773.743672872944
2023-10-18,P5,Home,599.3121484874799,555.6792940200988,1,0.7131295520224283,85,50941.53262143579
2023-10-19,P5,Home,634.5148679000499,487.41051607490516,0,0.7146830451114539,54,34263.802866602695
2023-10-20,P5,Home,601.695557976901,524.6863824640997,0,0.7163210837718572,50,30084.777898845052
2023-10-21,P5,Home,617.7841066848558,491.8429840150362,1,0.7180431826174314,75,46333.80800136419
2023-10-22,P5,Home,561.0802187247461,551.420935590002,0,0.7198488313531224,65,36470.2142171085
2023-10-23,P5,Home,628.6050966283786,481.22793771085196,1,0.7217374949262411,76,47773.98734375678
2023-10-24,P5,Home,670.0366704435569,530.4285143523088,1,0.7237086136850096,71,47572.60360149254
2023-10-25,P5,Home,556.0002368766866,478.62619676722227,0,0.7257616035443999,68,37808.01610761469
2023-10-26,P5,Home,555.033414350065,523.9589580246031,0,0.7278958561592092,65,36077.17193275422
2023-10-27,P5,Home,589.7797345581109,478.01542282990454,0,0.730110739104327,59,34797.00433892854
2023-10-28,P5,Home,613.116712713457,541.7375632047059,1,0.7324055960621354,79,48436.2203043631
2023-10-29,P5,Home,669.3732315717118,554.4368516153511,1,0.7347797470169909,75,50202.99236787839
2023-10-30,P5,Home,538.7340440933873,496.8085770718759,0,0.737232488456727,72,38788.85117472389
2023-10-31,P5,Home,559.9263998325553,557.0240041652847,0,0.7397630935811208,73,40874.62718777653
2023-11-01,P5,Home,535.0314190007956,562.994975736859,0,0.7423708125172591,74,39592.325006058876
2023-11-02,P5,Home,557.4281909024229,507.75864688460246,0,0.7450548725417416,63,35117.976026852644
2023-11-03,P5,Home,591.9945422561682,522.5740454687108,0,0.7478144783096565,66,39071.6397889071
2023-11-04,P5,Home,515.5253043536546,571.8481540882774,0,0.7506488120902577,80,41242.02434829237
2023-11-05,P5,Home,565.2143283502314,501.6974329838507,0,0.7535570340092757,66,37304.14567111527
2023-11-06,P5,Home,613.5880018704609,521.8191945989745,1,0.7565382822977917,85,52154.98015898917
2023-11-07,P5,Home,628.6260025387028,555.9945805337412,0,0.7595916735475969,54,33945.80413708995
2023-11-08,P5,Home,600.0196455602434,568.8446298481823,0,0.7627163029729668,61,36601.19837917484
2023-11-09,P5,Home,633.8033682627783,517.8470489742451,1,0.7659112446787673,72,45633.84251492004
2023-11-10,P5,Home,683.635204216785,498.5618885181056,1,0.7691755519348186,71,48538.09949939174
2023-11-11,P5,Home,556.3318305720763,542.2819409833268,0,0.7725082574564313,67,37274.23264832912
2023-11-12,P5,Home,586.412768244277,484.9933798259465,0,0.7759083736910335,62,36357.59163114517
2023-11-13,P5,Home,543.969815257714,577.1708788119857,0,0.7793748931108042,71,38621.856883297696
2023-11-14,P5,Home,564.7789616124153,477.8440588976852,0,0.7829067885112263,67,37840.19042803183
2023-11-15,P5,Home,636.4516647138729,547.655999916621,1,0.7865030133154676,87,55371.29483010694
2023-11-16,P5,Home,642.2406675645486,499.28442401064797,0,0.7901625018845059,51,32754.27404579198
2023-11-17,P5,Home,514.3835567612102,501.6713899162953,0,0.7938841698328998,78,40121.9174273744
2023-11-18,P5,Home,517.091714814041,534.7370146441315,0,0.7976669143501163,72,37230.60346661095
2023-11-19,P5,Home,556.0333182733903,546.8868931202226,0,0.8015096145273163,75,41702.49887050427
2023-11-20,P5,Home,563.2586128661318,536.2693264501931,0,0.8054111316895054,59,33232.25815910177
2023-11-21,P5,Home,563.135092168577,489.5149298404614,0,0.8093703097329468,70,39419.45645180039
2023-11-22,P5,Home,565.6475119552251,544.2347677704348,0,0.8133859754677396,76,42989.21090859711
2023-11-23,P5,Home,594.2885684723478,577.4907280600196,0,0.8174569389654621,66,39223.04551917496
2023-11-24,P5,Home,624.858364541644,494.7042015384625,0,0.8215819939117708,54,33742.35168524878
2023-11-25,P5,Home,636.336666222893,578.7755930852853,1,0.8257599179638596,84,53452.27996272301
2023-11-26,P5,Home,649.4985272982755,538.292617232836,1,0.8299894731126645,75,48712.38954737066
2023-11-27,P5,Home,520.0790689957955,555.801753609348,0,0.8342694060497139,82,42646.48365765523
2023-11-28,P5,Home,608.6728233960172,544.5126699078519,1,0.8385984485385103,88,53563.20845884951
2023-11-29,P5,Home,574.8138996156509,500.0963836384019,0,0.842975317790335,65,37362.90347501731
2023-11-30,P5,Home,580.6702007380891,540.8788893192084,0,0.8473987168443687,67,38904.903449451966
2023-12-01,P5,Home,562.5618217716019,474.5820660092955,0,0.8518673349520067,77,43317.26027641335
2023-12-02,P5,Home,570.2720038724426,538.7345741923931,0,0.8563798479652636,75,42770.400290433194
2023-12-03,P5,Home,584.2674614972577,481.25673280509477,0,0.8609349187291446,71,41482.9897663053
2023-12-04,P5,Home,582.5344864634195,504.9153522601404,0,0.8655311974778768,69,40194.87956597595
